Date,Close,Action,CurrentSplit,BuyAmount,SellAmount,Shares,AvgPrice,Cash,StockValue,TotalAsset,Peak,Drawdown
2013-06-07,65.85479736328125,25차 매수,25,2500000.0,0.0,950949.9906155152,65.71830161776029,89311488.44657761,62624618.93459896,151936107.38117656,152286997.70560193,-0.002304138434088138
2013-06-10,65.8817138671875,26차 매수,26,2500000.0,0.0,988896.7872796063,65.72375058287349,86811488.44657761,65150215.18373601,151961703.63031363,152286997.70560193,-0.0021360594153753527
2013-06-11,65.2266845703125,27차 매수,27,2500000.0,0.0,1027224.6590159824,65.72981208565857,84311488.44657761,67002458.8164823,151313947.2630599,152286997.70560193,-0.006389583202783323
2013-06-12,64.47293853759766,28차 매수,28,2500000.0,0.0,1066000.617684938,65.71103935984249,81811488.44657761,68728192.30504215,150539680.75161976,152286997.70560193,-0.011473842023992431
2013-06-13,65.28949737548828,29차 매수,29,2500000.0,0.0,1104291.6154793026,65.66600322617154,79311488.44657761,72098644.53060964,151410132.97718725,152286997.70560193,-0.0057579750183914015
2013-06-14,64.85877227783203,30차 매수,30,2500000.0,0.0,1142836.9026039322,65.65294799284732,76811488.44657761,74122998.41669135,150934486.86326897,152286997.70560193,-0.008881328430596584
2013-06-17,65.48690795898438,31차 매수,31,2500000.0,0.0,1181012.4720103515,65.6261622538736,74311488.44657761,77340855.0529545,151652343.4995321,152286997.70560193,-0.004167487806783922
2013-06-18,66.02529907226562,32차 매수,32,2500000.0,0.0,1218876.745783102,65.6216609364653,71811488.44657761,80476701.67255919,152288190.1191368,152288190.1191368,0.0
2013-06-19,65.28949737548828,33차 매수,33,2500000.0,0.0,1257167.7435774666,65.63419991133043,69311488.44657761,82079850.09484953,151391338.54142714,152288190.1191368,-0.005889173526903547
2013-06-20,63.737098693847656,34차 매수,34,2500000.0,0.0,1296391.367671315,65.62370091141013,66811488.44657761,82628224.54711875,149439712.99369636,152288190.1191368,-0.018704517554592067
2013-06-21,63.39866256713867,35차 매수,35,2500000.0,0.0,1335824.3761729144,65.5666198647126,64311488.44657761,84689478.87394512,149000967.32052273,152288190.1191368,-0.02158553986387554
2013-06-24,62.768550872802734,36차 매수,36,2500000.0,0.0,1375653.238959091,65.50262262071017,61811488.44657761,86347760.31293955,148159248.75951716,152288190.1191368,-0.02711268258155494
2013-06-25,63.227638244628906,37차 매수,37,2500000.0,0.0,1415192.9097329297,65.42346388694571,59311488.44657761,89479305.34295745,148790793.78953505,152288190.1191368,-0.022965643802488632
2013-06-26,63.79473114013672,38차 매수,38,2500000.0,0.0,1454381.0990288183,65.36211378945947,56811488.44657761,92781851.18784001,149593339.63441762,152288190.1191368,-0.017695728622232454
2013-06-27,64.06478881835938,39차 매수,39,2500000.0,0.0,1493404.0950631634,65.31988078189237,54311488.44657761,95674617.97069466,149986106.41727227,152288190.1191368,-0.015116626575334528
2013-06-28,64.1548080444336,40차 매수,40,2500000.0,0.0,1532372.3357329585,65.28708493723278,51811488.44657761,98309053.0515483,150120541.4981259,152288190.1191368,-0.014233858970384525
2013-07-01,64.55085754394531,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,98915948.34818095,150727436.79475856,152288190.1191368,-0.010248682600779855
2013-07-02,64.57787322998047,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,98957346.43809207,150768834.88466966,152288190.1191368,-0.009976842152228218
2013-07-03,64.83891296386719,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,99357356.50482717,151168844.95140478,152288190.1191368,-0.00735017710077422
2013-07-05,65.33403015136719,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,100116060.38589807,151927548.83247566,152288190.1191368,-0.0023681500606121475
2013-07-08,65.39702606201172,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,100212593.57663406,152024082.02321166,152288190.1191368,-0.0017342651174627362
2013-07-09,65.79310607910156,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,100819535.63755918,152631024.08413678,152631024.08413678,0.0
2013-07-10,66.17119598388672,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,101398910.14807186,153210398.59464946,153210398.59464946,0.0
2013-07-11,67.48544311523438,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103412826.0944654,155224314.541043,155224314.541043,0.0
2013-07-12,67.78247833251953,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103867994.64417161,155679483.0907492,155679483.0907492,0.0
2013-07-15,67.93550109863281,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104102482.49770093,155913970.94427854,155913970.94427854,0.0
2013-07-16,67.84552001953125,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103964597.9813463,155776086.42792392,155913970.94427854,-0.0008843628028940296
2013-07-17,68.01651763916016,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104226630.00314182,156038118.44971943,156038118.44971943,0.0
2013-07-18,67.84552001953125,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103964597.9813463,155776086.42792392,156038118.44971943,-0.0016792821164396858
2013-07-19,67.14337158203125,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,102888645.14014317,154700133.58672076,156038118.44971943,-0.008574730817648295
2013-07-22,67.34140014648438,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103192098.63399605,155003587.08057368,156038118.44971943,-0.006629991308688529
2013-07-23,66.84629821777344,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,102433418.13507138,154244906.581649,156038118.44971943,-0.011492139778962119
2013-07-24,67.06233978271484,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,102764474.25255606,154575962.69913366,156038118.44971943,-0.009370503599458097
2013-07-25,67.48544311523438,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103412826.0944654,155224314.541043,156038118.44971943,-0.0052154173400818715
2013-07-26,67.84552001953125,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103964597.9813463,155776086.42792392,156038118.44971943,-0.0016792821164396858
2013-07-29,67.719482421875,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103771461.45343561,155582949.9000132,156038118.44971943,-0.002917034338970774
2013-07-30,68.07950592041016,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104323151.50280468,156134639.9493823,156134639.9493823,0.0
2013-07-31,68.2055435180664,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104516288.03071536,156327776.47729295,156327776.47729295,0.0
2013-08-01,68.89864349365234,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105578375.25920045,157389863.70577806,157389863.70577806,0.0
2013-08-02,69.2857437133789,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,106171556.92706558,157983045.3736432,157983045.3736432,0.0
2013-08-05,69.33074951171875,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,106240522.56738913,158052011.01396674,158052011.01396674,0.0
2013-08-06,68.91666412353516,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105605989.57390535,157417478.02048296,158052011.01396674,-0.004014710027496641
2013-08-07,68.79066467285156,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105412911.50136027,157224399.94793788,158052011.01396674,-0.005236321010529432
2013-08-08,69.13272094726562,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105937069.07353625,157748557.52011386,158052011.01396674,-0.0019199597139328269
2013-08-09,68.85367584228516,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105509468.07424249,157320956.52082008,158052011.01396674,-0.0046254045643370914
2013-08-12,69.01567840576172,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105757716.32083179,157569204.76740938,158052011.01396674,-0.003054730170530322
2013-08-13,69.40277862548828,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,106350897.98869693,158162386.43527454,158162386.43527454,0.0
2013-08-14,69.14170837402344,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105950841.15766935,157762329.60424697,158162386.43527454,-0.002529405632048201
2013-08-15,67.97148895263672,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104157629.28959891,155969117.73617652,158162386.43527454,-0.013867195282840408
2013-08-16,67.94450378417969,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104116277.96398027,155927766.41055787,158162386.43527454,-0.014128643826648116
2013-08-19,67.8274917602539,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103936971.97556828,155748460.4221459,158162386.43527454,-0.015262326698114784
2013-08-20,68.12454223632812,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104392163.90742071,156203652.3539983,158162386.43527454,-0.012384323007656559
2013-08-21,67.89049530029297,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104033516.85737738,155845005.303955,158162386.43527454,-0.014651910505080197
2013-08-22,68.55661010742188,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105054252.7602438,156865741.2068214,158162386.43527454,-0.008198189580199342
2013-08-23,69.01567840576172,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105757716.32083179,157569204.76740938,158162386.43527454,-0.0037504597726078655
2013-08-26,69.05168914794922,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105812898.18594913,157624386.63252676,158162386.43527454,-0.0034015660415439796
2013-08-27,67.63845825195312,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,103647302.25692162,155458790.70349923,158162386.43527454,-0.017093797031709036
2013-08-28,67.89947509765625,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104047277.25043736,155858765.697015,158162386.43527454,-0.014564908826804243
2013-08-29,68.37660217285156,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104778413.58109583,156589902.02767342,158162386.43527454,-0.009942214726537606
2013-08-30,67.93550109863281,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104102482.49770093,155913970.94427854,158162386.43527454,-0.014215867259413992
2013-09-03,68.32258605957031,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,104695640.78341983,156507129.22999746,158162386.43527454,-0.010465555323132869
2013-09-04,69.05168914794922,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105812898.18594913,157624386.63252676,158162386.43527454,-0.0034015660415439796
2013-09-05,69.1687240600586,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,105992239.24758047,157803727.69415808,158162386.43527454,-0.002267661415587198
2013-09-06,69.24976348876953,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,106116421.82624072,157927910.27281833,158162386.43527454,-0.0014825026843671841
2013-09-09,70.05989074707031,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,107357838.42528403,159169326.87186164,159169326.87186164,0.0
2013-09-10,70.40192413330078,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,107881960.92424066,159693449.37081826,159693449.37081826,0.0
2013-09-11,70.26692199707031,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,107675087.38541624,159486575.83199385,159693449.37081826,-0.0012954416079023745
2013-09-12,70.22193908691406,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,107606156.81831203,159417645.26488966,159693449.37081826,-0.0017270846551016962
2013-09-13,70.26692199707031,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,107675087.38541624,159486575.83199385,159693449.37081826,-0.0012954416079023745
2013-09-16,70.07791137695312,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,107385452.73998892,159196941.18656653,159693449.37081826,-0.003109133068437907
2013-09-17,70.54598236083984,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,108102711.76685624,159914200.21343386,159914200.21343386,0.0
2013-09-18,71.39215087890625,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109399356.99530935,161210845.44188696,161210845.44188696,0.0
2013-09-19,71.56315612792969,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109661400.708178,161472889.1547556,161472889.1547556,0.0
2013-09-20,71.31758117675781,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109285088.44665325,161096576.89323086,161472889.1547556,-0.002330498100916986
2013-09-23,71.17312622070312,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109063729.66823553,160875218.11481315,161472889.1547556,-0.003701370818785781
2013-09-24,71.17312622070312,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109063729.66823553,160875218.11481315,161472889.1547556,-0.003701370818785781
2013-09-25,70.92936706542969,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,108690199.88211288,160501688.32869047,161472889.1547556,-0.006014637077152465
2013-09-26,71.48011779785156,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109534155.06836082,161345643.5149384,161472889.1547556,-0.0007880309845402348
2013-09-27,71.38982391357422,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109395791.21800834,161207279.66458595,161472889.1547556,-0.0016449169365829843
2013-09-30,71.21827697753906,관망,40,0.0,0.0,1532372.3357329585,65.25829112685487,51811488.44657761,109132917.43894832,160944405.88552594,161472889.1547556,-0.0032728916414145053
2013-10-01,71.9405746459961,목표수익 전량매도,0,0.0,110239746.40425628,0.0,65.25829112685487,162051234.8508339,0.0,162051234.8508339,162051234.8508339,0.0
2013-10-02,71.91349792480469,1차 매수,1,2500000.0,0.0,34763.98829346459,0.0,159551234.8508339,2500000.0,162051234.8508339,162051234.8508339,0.0
2013-10-03,71.07379913330078,2차 매수,2,2500000.0,0.0,69938.69445080936,71.91349792480469,157051234.8508339,4970808.721042123,162022043.57187602,162051234.8508339,-0.0001801361093282861
2013-10-04,71.68775939941406,3차 매수,3,2500000.0,0.0,104812.1515227629,71.49118294618292,154551234.8508339,7513748.300498757,162064983.15133265,162064983.15133265,0.0
2013-10-07,71.09186553955078,4차 매수,4,2500000.0,0.0,139977.91881591638,71.55658853516775,152051234.8508339,9951291.382967282,162002526.2338012,162064983.15133265,-0.00038538193949731666
2013-10-08,69.71952056884766,5차 매수,5,2500000.0,0.0,175835.88197461684,71.43983911598875,149551234.8508339,12259193.390070768,161810428.24090466,162064983.15133265,-0.0015706965531862606
2013-10-09,69.50283813476562,6차 매수,6,2500000.0,0.0,211805.6361183615,71.08901698348727,147051234.8508339,14721092.843165547,161772327.69399944,162064983.15133265,-0.0018057908108374777
2013-10-10,70.97449493408203,7차 매수,7,2500000.0,0.0,247029.55708210895,70.81964519403856,144551234.8508339,17532798.04769267,162084032.89852655,162084032.89852655,0.0
2013-10-11,71.53425598144531,8차 매수,8,2500000.0,0.0,281977.84815888276,70.84172520368993,142051234.8508339,20171075.571294636,162222310.42212853,162222310.42212853,0.0
2013-10-14,72.03985595703125,9차 매수,9,2500000.0,0.0,316680.86035661877,70.92755736163656,139551234.8508339,22813643.564439543,162364878.41527343,162364878.41527343,0.0
