Date,Close,RSI,Mode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2019-06-28,179.2141876220703,59.39166496570088,상승,매수,1000000,0.0,40174.30829254284,127166494.62237471,7199806.023926668,134366300.6463014
2019-07-05,183.3504943847656,62.06166940994464,상승,매수,1000000,0.0,45628.343218139904,126166494.62237471,8365979.287003717,134532473.90937844
2019-07-12,185.73052978515625,60.00797211543377,상승,매수,1000000,0.0,51012.48766201109,125166494.62237471,9474576.359124066,134641070.98149878
2019-07-19,183.31211853027344,55.85920274752361,상승,매수,1000000,0.0,56467.66437382708,124166494.62237471,10351207.184822688,134517701.8071974
2019-07-26,187.41961669921875,58.24322147007698,상승,매수,1000000,0.0,61803.285146143855,123166494.62237471,11583148.0128428,134749642.63521752
2019-08-02,179.79962158203125,47.387763568348106,중립,관망,0,0.0,61803.285146143855,123166494.62237471,11112207.281803038,134278701.90417776
2019-08-09,178.9742889404297,46.21860051358456,중립,관망,0,0.0,61803.285146143855,123166494.62237471,11061199.013213716,134227693.63558844
2019-08-16,178.00497436523438,50.88059043606079,상승,매수,1000000,0.0,67421.10567933963,122166494.62237471,12001292.188126609,134167786.81050132
2019-08-23,174.732421875,49.45439701730294,중립,관망,0,0.0,67421.10567933963,122166494.62237471,11780653.08084133,133947147.70321605
2019-08-30,179.91481018066406,59.25647176739254,상승,매수,1000000,0.0,72979.29179528993,121166494.62237471,13130055.430468882,134296550.0528436
2019-09-06,183.8687286376953,67.2206874110749,상승,매수,1000000,0.0,78417.95451629265,120166494.62237471,14418609.599279348,134585104.22165406
2019-09-13,184.7804412841797,62.87609640482789,상승,매수,1000000,0.0,83829.78270032685,119166494.62237471,15490104.240123287,134656598.862498
2019-09-20,183.110595703125,59.237088308076295,상승,매수,1000000,0.0,89290.96312060842,118166494.62237471,16350121.447920373,134516616.0702951
2019-09-27,179.85450744628906,49.14798730116351,중립,관망,0,0.0,89290.96312060842,118166494.62237471,16059382.191461788,134225876.81383651
2019-10-04,181.5661773681641,52.77258739568174,상승,매수,1000000,0.0,94798.59683573745,117166494.62237471,17212218.847330585,134378713.46970528
2019-10-11,183.77789306640625,50.52777677284762,상승,매수,1000000,0.0,100239.94771485902,116166494.62237471,18421886.392123517,134588381.01449823
2019-10-18,184.3357086181641,48.19642619673639,중립,관망,0,0.0,100239.94771485902,116166494.62237471,18477801.793866258,134644296.41624096
2019-10-25,188.1341552734375,56.02027733697071,상승,매수,1000000,0.0,105555.30365619026,115166494.62237471,19858557.88798854,135025052.51036325
2019-11-01,191.2402191162109,54.89232993679106,상승,매수,1000000,0.0,110784.32924830345,114166494.62237471,21186419.400088005,135352914.02246273
2019-11-08,193.50965881347656,70.34353248463425,과열,전량매도,0,21437837.754719052,0.0,135604332.37709376,0.0,135604332.37709376
2019-11-15,195.125228881836,73.41629389719972,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2019-11-22,194.086669921875,73.26917913953953,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2019-11-29,197.2312164306641,82.67534888503488,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2019-12-06,197.1350250244141,79.34438591108358,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2019-12-13,199.2409820556641,77.95603561284074,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2019-12-20,203.58761596679688,80.40423635117682,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2019-12-27,205.8600616455078,86.07459743276425,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-01-03,206.40939331054688,96.06322805030072,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-01-10,210.5051422119141,96.36396616988,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-01-17,215.27557373046875,96.639487457105,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-01-24,214.6202545166016,94.71405218450758,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-01-31,211.1219940185547,84.24427519783526,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-02-07,220.8844451904297,86.85178131624828,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-02-14,226.1270751953125,87.75681643879551,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-02-21,221.91563415527344,79.25358810219629,과열,관망,0,0.0,0.0,135604332.37709376,0.0,135604332.37709376
2020-02-28,198.33338928222656,53.10734198346565,상승,매수,1000000,0.0,5042.015384394049,134604332.37709376,1000000.0000000001,135604332.37709376
2020-03-06,200.47283935546875,52.40731721633568,상승,매수,1000000,0.0,10030.222281722661,133604332.37709376,2010787.1401834302,135615119.51727718
2020-03-13,185.3618011474609,42.85114156401902,중립,관망,0,0.0,10030.222281722661,133604332.37709376,1859220.0680495074,135463552.44514328
2020-03-20,164.5068817138672,32.820608260475,중립,관망,0,0.0,10030.222281722661,133604332.37709376,1650040.590463145,135254372.9675569
2020-03-27,178.95773315429688,38.92507016927076,중립,관망,0,0.0,10030.222281722661,133604332.37709376,1794985.8425708066,135399318.21966457
2020-04-03,177.09378051757812,37.01742843263655,중립,관망,0,0.0,10030.222281722661,133604332.37709376,1776289.9833019145,135380622.36039567
2020-04-10,193.98516845703125,45.11357962456192,중립,관망,0,0.0,10030.222281722661,133604332.37709376,1945714.3589814387,135550046.7360752
2020-04-17,207.9212646484375,49.05677571105966,중립,관망,0,0.0,10030.222281722661,133604332.37709376,2085496.5015207122,135689828.8786145
2020-04-24,206.52085876464844,46.72354582001383,중립,관망,0,0.0,10030.222281722661,133604332.37709376,2071450.1192216754,135675782.49631545
2020-05-01,205.4585723876953,46.58165106902398,중립,관망,0,0.0,10030.222281722661,133604332.37709376,2060795.15073399,135665127.52782774
2020-05-08,217.1637420654297,52.12416999797643,상승,매수,1000000,0.0,14635.042545405115,132604332.37709376,3178200.6044469457,135782532.9815407
2020-05-15,215.62811279296875,48.03849901007914,중립,관망,0,0.0,14635.042545405115,132604332.37709376,3155726.6047105105,135760058.98180428
2020-05-22,221.79942321777344,48.39617017537134,중립,관망,0,0.0,14635.042545405115,132604332.37709376,3246043.995338429,135850376.3724322
2020-05-29,225.3727569580078,51.28729979654656,상승,매수,1000000,0.0,19072.136067699485,131604332.37709376,4298339.886655691,135902672.26374945
2020-06-05,231.4860992431641,64.1909701711489,상승,매수,1000000,0.0,23392.049890902977,130604332.37709376,5414934.382546612,136019266.75964037
2020-06-12,227.80653381347656,61.547891289725456,상승,매수,1000000,0.0,27781.739612527817,129604332.37709376,6328861.804438519,135933194.1815323
2020-06-19,235.88038635253903,72.69231454636427,과열,전량매도,0,6553167.4733486995,0.0,136157499.85044247,0.0,136157499.85044247
2020-06-26,232.4014129638672,86.13865696371138,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-07-03,243.9818420410156,85.70174280388815,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-07-10,255.37844848632807,88.90950392063118,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-07-17,250.9765472412109,82.34144195708403,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-07-24,247.2421417236328,75.23571080083212,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-07-31,257.13916015625,79.29170211146516,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-08-07,262.63427734375,81.47171434709921,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-08-14,263.3018798828125,78.9089382151564,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
2020-08-21,272.6957702636719,82.5515534982433,과열,관망,0,0.0,0.0,136157499.85044247,0.0,136157499.85044247
