Date,Close,MA5,MA20,Action,CurrentSplit,BuyAmount,SellAmount,Shares,AvgPrice,Cash,StockValue,TotalAsset,Peak,Drawdown
2018-12-06,159.06546020507812,160.5923065185547,158.8576431274414,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,93334594.60088143,250580443.99852493,261494099.13358277,-0.04173576065853271
2018-12-07,153.81375122070312,159.30179138183593,158.18093032836913,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90253057.42501377,247498906.8226573,261494099.13358277,-0.053520107556140756
2018-12-10,155.424560546875,158.1008728027344,157.63813171386718,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,91198229.52739058,248444078.9250341,261494099.13358277,-0.04990560112747377
2018-12-11,155.9391632080078,156.43863830566406,157.26117019653321,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,91500182.13668391,248746031.53432742,261494099.13358277,-0.0487508805800741
2018-12-12,157.31170654296875,156.31092834472656,157.2001708984375,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,92305547.27111068,249551396.6687542,261494099.13358277,-0.04567102089262717
2018-12-13,157.35935974121094,155.96970825195314,157.13488235473633,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,92333508.6647007,249579358.0623442,261494099.13358277,-0.045564091544383185
2018-12-14,153.52784729003906,155.91252746582032,156.93854370117188,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90085298.01684982,247331147.41449332,261494099.13358277,-0.05416164940630031
2018-12-17,150.04893493652344,154.83740234375,156.4305320739746,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,88043981.98413756,245289831.38178107,261494099.13358277,-0.06196800541768188
2018-12-18,150.99253845214844,153.84807739257812,155.99781875610353,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,88597658.76274984,245843508.16039336,261494099.13358277,-0.059850646821649305
2018-12-19,147.28492736816406,151.84272155761718,155.63897247314452,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,86422149.52890821,243667998.9265517,261494099.13358277,-0.0681701815302712
2018-12-20,145.14990234375,149.400830078125,155.31157455444335,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,85169384.19028907,242415233.5879326,261494099.13358277,-0.07296097926823142
2018-12-21,140.65126037597656,146.8255126953125,154.7015823364258,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,82529722.98555419,239775572.3831977,261494099.13358277,-0.08305551376626014
2018-12-24,137.16339111328125,144.24840393066407,153.97247619628905,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,80483151.32106565,237729000.71870917,261494099.13358277,-0.09088196824943776
2018-12-26,145.7277374267578,143.19544372558593,153.4962158203125,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,85508439.5901802,242754288.98782372,261494099.13358277,-0.07166437104259825
2018-12-27,146.29168701171875,142.99679565429688,153.0219413757324,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,85839347.41781169,243085196.8154552,261494099.13358277,-0.07039892058414476
2018-12-28,146.21517944335938,143.20985107421876,152.29317398071288,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,85794455.1899986,243040304.5876421,261494099.13358277,-0.07057059645737418
2018-12-31,147.44821166992188,144.56924133300782,151.65226821899415,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,86517959.6066561,243763809.0042996,261494099.13358277,-0.0678037867318212
2019-01-02,148.0408935546875,146.74474182128907,150.98285522460938,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,86865726.6415018,244111576.0391453,261494099.13358277,-0.06647386366281909
2019-01-03,143.20425415039062,146.24004516601562,149.93055114746093,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,84027739.20256509,241273588.60020858,261494099.13358277,-0.07732683299688785
2019-01-04,149.3312225341797,146.84795227050782,149.4995994567871,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,87622850.98545052,244868700.383094,261494099.13358277,-0.06357848534851934
2019-01-07,151.10911560058594,147.8267395019531,149.1017822265625,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,88666062.55622652,245911911.95387003,261494099.13358277,-0.059589058534558634
2019-01-08,152.47596740722656,148.83229064941406,149.03489303588867,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,89468088.08136445,246713937.47900796,261494099.13358277,-0.056521970107724875
2019-01-09,153.71856689453125,149.96782531738282,148.9495933532715,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90197206.26484263,247443055.66248614,261494099.13358277,-0.05373369233819207
2019-01-10,154.1582489013672,152.15862426757812,148.86054763793945,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90455197.79743823,247701047.19508174,261494099.13358277,-0.05274708677634415
2019-01-11,153.5943145751953,153.01124267578126,148.67467803955077,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90124298.92318286,247370148.32082635,261494099.13358277,-0.054012502995493136
2019-01-14,152.23699951171875,153.2368194580078,148.41856002807617,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,89327869.25811337,246573718.6557569,261494099.13358277,-0.05705819185695616
2019-01-15,155.20970153808594,153.7835662841797,148.5026527404785,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,91072157.03839254,248318006.43603605,261494099.13358277,-0.05038772477544814
2019-01-16,155.18096923828125,154.0760467529297,148.7592544555664,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,91055297.83117832,248301147.2288218,261494099.13358277,-0.05045219738599689
2019-01-17,156.40452575683594,154.52530212402343,149.02985382080078,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,91773242.20127183,249019091.59891534,261494099.13358277,-0.0477066502685961
2019-01-18,157.95291137695312,155.397021484375,149.56325302124023,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,92681786.04198463,249927635.43962812,261494099.13358277,-0.044232216835019225
2019-01-22,154.7891082763672,155.90744323730468,150.0452133178711,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90825366.17930993,248071215.57695344,261494099.13358277,-0.05133149696725021
2019-01-23,154.98983764648438,155.86347045898438,150.76214218139648,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90943147.84203057,248188997.2396741,261494099.13358277,-0.05088107891532896
2019-01-24,155.9934539794922,156.02596740722657,151.70364532470703,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,91532038.24888155,248777887.64652506,261494099.13358277,-0.04862905713433217
2019-01-25,157.85736083984375,156.31653442382813,152.31012649536132,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,92625720.00078687,249871569.39843038,261494099.13358277,-0.044446623360380653
2019-01-28,155.9073944091797,155.90743103027344,152.79091186523436,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,91481541.2076239,248727390.6052674,261494099.13358277,-0.048822166812236806
2019-01-29,154.43545532226562,155.83670043945312,153.2019256591797,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,90617853.78121975,247863703.17886326,261494099.13358277,-0.05212506132980272
2019-01-30,158.36390686035156,156.51151428222656,153.74771041870116,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,92922945.22749436,250168794.62513787,261494099.13358277,-0.04330998116580611
2019-01-31,160.7344207763672,157.45970764160157,154.38238677978515,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,94313888.01961161,251559737.4172551,261494099.13358277,-0.03799076824006172
2019-02-01,160.05581665039062,157.89939880371094,155.22496490478517,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,93915704.52389325,251161553.92153674,261494099.13358277,-0.03951349283322721
2019-02-04,162.04397583007812,159.12671508789063,155.86060256958007,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,95082293.61745833,252328143.01510185,261494099.13358277,-0.03505224840197462
2019-02-05,163.47772216796875,160.93516845703124,156.47903289794922,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,95923570.74346036,253169420.14110386,261494099.13358277,-0.03183505486380514
2019-02-06,162.9901885986328,161.8604248046875,157.00474395751954,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,95637501.42338532,252883350.82102883,261494099.13358277,-0.032929034884856774
2019-02-07,160.80133056640625,161.87380676269532,157.35888214111327,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,94353148.57385182,251598997.97149533,261494099.13358277,-0.03784062888942127
2019-02-08,161.11672973632812,162.08598937988282,157.70680618286133,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,94538214.85803545,251784064.25567895,261494099.13358277,-0.03713290246348352
2019-02-11,160.96380615234375,161.86995544433594,158.07528076171874,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,94448484.12266591,251694333.52030942,261494099.13358277,-0.03747604877411478
2019-02-12,163.34388732910156,161.8431884765625,158.6306251525879,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,95845040.68160383,253090890.07924736,261494099.13358277,-0.03213536780439043
2019-02-13,163.45858764648438,161.9368682861328,159.0430694580078,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,95912343.20981903,253158192.60746253,261494099.13358277,-0.03187799095176482
2019-02-14,163.6593475341797,162.5084716796875,159.46698837280275,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96030142.7792919,253275992.1769354,261494099.13358277,-0.03142750442123435
2019-02-15,164.3475341796875,163.15463256835938,159.8641387939453,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96433948.99520703,253679798.39285052,261494099.13358277,-0.029883277544784526
2019-02-19,164.67250061035156,163.89637145996093,160.20011825561522,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96624629.04621132,253870478.4438548,261494099.13358277,-0.029154083074866936
2019-02-20,164.6438446044922,164.15636291503907,160.69285507202147,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96607814.60587765,253853664.00352114,261494099.13358277,-0.02921838448889263
2019-02-21,164.0416259765625,164.2729705810547,161.14544448852538,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96254451.71096352,253500301.10860702,261494099.13358277,-0.03056970712326537
2019-02-22,165.2555389404297,164.5922088623047,161.60854873657226,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96966737.5473558,254212586.9449993,261494099.13358277,-0.027845799246367483
2019-02-25,165.8577423095703,164.89425048828124,162.0085678100586,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97320091.48889384,254565940.88653734,261494099.13358277,-0.02649451085129924
2019-02-26,166.0298614501953,165.16572265625,162.5146911621094,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97421085.57140914,254666934.96905264,261494099.13358277,-0.026108291495489964
2019-02-27,165.92465209960938,165.42188415527343,163.08915100097656,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97359352.04313405,254605201.44077754,261494099.13358277,-0.026344371500658898
2019-02-28,165.5423583984375,165.72203063964844,163.44807357788085,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97135034.15808631,254380883.5557298,261494099.13358277,-0.027202203037932488
2019-03-01,166.68931579589844,166.0087860107422,163.7458183288574,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97808032.58011006,255053881.97775358,261494099.13358277,-0.02462853722958866
2019-03-04,166.71798706054688,166.1808349609375,164.07892684936525,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97824855.97381984,255070705.37146336,261494099.13358277,-0.024564201576258354
2019-03-05,166.84226989746094,166.34331665039062,164.31884155273437,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97897781.22223182,255143630.6198753,261494099.13358277,-0.024285322440348294
2019-03-06,165.89598083496094,166.33758239746095,164.43975448608398,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97342528.64942427,254588378.04706776,261494099.13358277,-0.026408707153989203
2019-03-07,163.8600311279297,166.00111694335936,164.48324661254884,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96147897.5818842,253393746.9795277,261494099.13358277,-0.030977189087226936
2019-03-08,163.61154174804688,165.38556213378905,164.62375717163087,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,96002091.8519408,253247941.24958432,261494099.13358277,-0.03153477616252423
2019-03-11,167.0143280029297,165.44483032226563,164.91863708496095,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97998739.49124269,255244588.8888862,261494099.13358277,-0.023899240041757235
2019-03-12,167.93194580078125,165.6627655029297,165.2670440673828,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,98537168.67034046,255783018.06798398,261494099.13358277,-0.02184019098144663
2019-03-13,169.19363403320312,166.32229614257812,165.55953140258788,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,99277487.52733164,256523336.92497516,261494099.13358277,-0.019009079841867976
2019-03-14,168.90687561035156,167.3316650390625,165.83194580078126,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,99109226.73010555,256355076.12774906,261494099.13358277,-0.019652539093084752
2019-03-15,170.47450256347656,168.70425720214843,166.1727035522461,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100029060.77809246,257274910.17573595,261494099.13358277,-0.016134929896416024
2019-03-18,170.88046264648438,169.47748413085938,166.49934997558594,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100267265.34948605,257513114.74712956,261494099.13358277,-0.015223993197718578
2019-03-19,171.45501708984375,170.18209838867188,166.83847579956054,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100604395.77351364,257850245.17115715,261494099.13358277,-0.013934746422572914
2019-03-20,172.1349334716797,170.77035827636718,167.21303024291993,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,101003349.25957742,258249198.65722093,261494099.13358277,-0.012409077249212428
2019-03-21,174.8257293701172,171.95412902832032,167.75223541259766,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102582223.41623335,259828072.81387687,261494099.13358277,-0.006371181320060394
2019-03-22,170.98582458496094,172.0563934326172,168.03874969482422,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100329088.41152224,257574937.80916575,261494099.13358277,-0.014987570799503754
2019-03-25,170.6602325439453,172.01234741210936,168.27887420654298,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100138041.27209745,257383890.66974097,261494099.13358277,-0.01571816908090962
2019-03-26,171.45501708984375,172.01234741210936,168.55013198852538,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100604395.77351364,257850245.17115715,261494099.13358277,-0.013934746422572914
2019-03-27,170.35382080078125,171.6561248779297,168.77159042358397,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,99958248.52644232,257204097.92408583,261494099.13358277,-0.016405728556442196
2019-03-28,170.74642944335938,170.84026489257812,169.03179397583008,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100188618.89374009,257434468.2913836,261494099.13358277,-0.015524751249263707
2019-03-29,172.03912353515625,171.0509246826172,169.29928436279297,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100947131.01098579,258192980.4086293,261494099.13358277,-0.01262406584275202
2019-04-01,174.3181610107422,171.78251037597656,169.67929306030274,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102284398.31332651,259530247.71097,261494099.13358277,-0.007510117548042773
2019-04-02,174.97891235351562,172.48728942871094,170.08612518310548,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102672106.35899673,259917955.75664026,261494099.13358277,-0.006027452941251081
2019-04-03,175.9844207763672,173.61340942382813,170.59054718017578,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103262106.9844853,260507956.3821288,261494099.13358277,-0.0037711854864847273
2019-04-04,175.9173583984375,174.64759521484376,171.19341354370118,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103222756.89648399,260468606.2941275,261494099.13358277,-0.00392166723017107
2019-04-05,176.8270721435547,175.60518493652344,171.85419006347655,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103756548.22675703,261002397.62440056,261494099.13358277,-0.0018803541296395826
2019-04-08,177.27711486816406,176.1969757080078,172.3673294067383,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104020619.101731,261266468.4993745,261494099.13358277,-0.0008705000799730404
2019-04-09,176.6547088623047,176.53213500976562,172.80346755981446,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103655410.89022398,260901260.2878675,261494099.13358277,-0.002267121314322416
2019-04-10,177.60272216796875,176.85579528808594,173.22392196655272,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104211675.1945319,261457524.59217542,261494099.13358277,-0.00013986755926244756
2019-04-11,177.1813507080078,177.10859375,173.63764572143555,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103964427.7132677,261210277.1109112,261494099.13358277,-0.0010853859555989118
2019-04-12,177.94744873046875,177.33266906738282,174.01129302978515,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104413949.86759801,261659799.2652415,261659799.2652415,0.0
2019-04-15,177.97613525390625,177.47247314453125,174.36607666015624,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104430782.21468389,261676631.6123274,261676631.6123274,0.0
2019-04-16,178.58900451660156,177.8593322753906,174.72277603149413,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104790394.56612247,262036243.96376598,262036243.96376598,0.0
2019-04-17,179.21145629882812,178.1810791015625,175.07660217285155,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,105155629.63775784,262401479.03540134,262401479.03540134,0.0
2019-04-18,179.4412384033203,178.633056640625,175.30737762451173,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,105290458.52859098,262536307.92623448,262536307.92623448,0.0
2019-04-22,179.9487762451172,179.0333221435547,175.75552520751953,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,105588265.7247456,262834115.1223891,262834115.1223891,0.0
2019-04-23,182.2373809814453,179.8855712890625,176.33438262939453,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,106931146.79390699,264176996.1915505,264176996.1915505,0.0
2019-04-24,181.662841796875,180.50033874511718,176.8447738647461,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,106594025.3232555,263839874.720899,264176996.1915505,-0.0012761197057713004
2019-04-25,182.40020751953125,181.13808898925782,177.44709320068358,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,107026688.27037159,264272537.6680151,264272537.6680151,0.0
2019-04-26,182.5629425048828,181.7624298095703,178.03791885375978,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,107122176.02657954,264368025.42422307,264368025.42422307,0.0
2019-04-29,182.91729736328125,182.35613403320312,178.58182754516602,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,107330100.27997077,264575949.67761427,264575949.67761427,0.0
2019-04-30,181.50003051757807,182.2086639404297,178.9409210205078,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,106498492.80016696,263744342.19781047,264575949.67761427,-0.003143171103863046
2019-05-01,180.9159393310547,182.0592834472656,179.23777236938477,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,106155766.51607096,263401615.91371447,264575949.67761427,-0.004438550689625147
2019-05-02,180.1306915283203,181.60538024902343,179.44508590698243,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,105695007.87472321,262940857.2723667,264575949.67761427,-0.006180049272203043
2019-05-03,183.0034942626953,181.69349060058593,179.7993927001953,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,107380677.9016134,264626527.29925692,264626527.29925692,0.0
2019-05-06,181.88308715820312,181.4866485595703,180.05219345092775,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,106723258.35402021,263969107.7516637,264626527.29925692,-0.00248432972424474
2019-05-07,178.34002685546875,180.85464782714843,180.10533905029297,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104644302.32814355,261890151.72578704,264626527.29925692,-0.010340518773370765
2019-05-08,177.8899688720703,180.24945373535155,180.16710205078124,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104380222.49979347,261626071.89743698,264626527.29925692,-0.011338452846894045
2019-05-09,176.93240356445312,179.60979614257812,180.13358612060546,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103818353.382041,261064202.7796845,264626527.29925692,-0.013461706035026104
2019-05-10,177.15264892578125,178.43962707519532,180.13215103149415,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103947586.4128057,261193435.8104492,264626527.29925692,-0.012973345959852863
2019-05-13,171.0049285888672,176.2639953613281,179.78502502441407,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100340298.03841135,257586147.43605486,264626527.29925692,-0.02660496638434266
2019-05-14,172.88180541992188,175.17235107421874,179.53030853271486,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,101441590.16000974,258687439.55765325,264626527.29925692,-0.022443281866777343
2019-05-15,175.32362365722656,174.65908203125,179.3670394897461,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102874372.07868674,260120221.47633025,264626527.29925692,-0.017028927027526026
2019-05-16,177.0855712890625,174.68971557617186,179.2607452392578,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103908227.3714283,261154076.76907182,264626527.29925692,-0.013122080260148031
2019-05-17,175.27574157714844,174.3143341064453,179.0524703979492,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102846276.38445508,260092125.7820986,264626527.29925692,-0.017135098145434728
2019-05-20,172.31683349609375,174.57671508789062,178.67087326049804,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,101110082.45617892,258355931.8538224,264626527.29925692,-0.023696019856479893
2019-05-21,174.1171112060547,174.8237762451172,178.2648597717285,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102166428.62970757,259412278.02735108,264626527.29925692,-0.01970418206036172
2019-05-22,173.3415069580078,174.42735290527344,177.84879302978516,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,101711328.52206104,258957177.91970456,264626527.29925692,-0.02142396470003589
2019-05-23,170.68893432617188,173.1480255126953,177.2632293701172,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100154882.57255945,257400731.97020295,264626527.29925692,-0.027305634861325024
2019-05-24,170.60276794433594,172.21343078613282,176.66522064208985,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,100104322.85766903,257350172.25531253,264626527.29925692,-0.027496695505949076
2019-05-28,169.96119689941406,171.74230346679687,176.01741561889648,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,99727869.20576845,256973718.60341197,264626527.29925692,-0.02891928021709877
2019-05-29,168.56314086914062,170.63150939941406,175.3705711364746,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,98907534.02648656,256153383.42413008,264626527.29925692,-0.03201925355557742
2019-05-30,169.27174377441406,169.81755676269532,174.7883613586426,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,99323319.85963623,256569169.25727975,264626527.29925692,-0.030448036046157163
2019-05-31,166.57135009765625,168.9940399169922,174.1103942871094,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,97738814.02940743,254984663.42705095,264626527.29925692,-0.036435741989321896
2019-06-03,162.90380859375,167.454248046875,173.10541000366212,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,95586816.36122938,252832665.75887287,264626527.29925692,-0.044567948877803874
2019-06-04,167.49063110351562,166.96013488769532,172.38578720092772,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,98278219.12650113,255524068.52414465,264626527.29925692,-0.03439737832790519
2019-06-05,168.73550415039062,166.9946075439453,171.90556106567382,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,99008671.36301962,256254520.76066312,264626527.29925692,-0.031637064598312885
2019-06-06,170.0761260986328,167.15548400878907,171.51486892700194,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,99795306.0346253,257041155.4322688,264626527.29925692,-0.028664442466911452
2019-06-07,173.360595703125,168.51333312988282,171.33627853393554,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,101722529.19557403,258968378.59321755,264626527.29925692,-0.02138163835570712
2019-06-10,175.381103515625,171.0087921142578,171.24770126342773,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102908099.44649127,260153948.84413478,264626527.29925692,-0.016901474318424092
2019-06-11,175.6205291748047,172.63477172851563,171.4784812927246,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103048586.87102564,260294436.26866913,264626527.29925692,-0.016370584894872545
2019-06-12,174.60548400878906,173.80876770019532,171.56466522216797,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102452990.38546863,259698839.78311214,264626527.29925692,-0.01862129079210654
2019-06-13,175.63967895507812,174.92147827148438,171.58046798706056,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103059823.35804307,260305672.75568658,264626527.29925692,-0.016328123214510673
2019-06-14,174.89276123046875,175.22791137695313,171.47082748413087,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,102621555.59748243,259867404.99512595,264626527.29925692,-0.017984297918662726
2019-06-17,175.94606018066406,175.34090270996094,171.50434341430665,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,103239598.196946,260485447.5945895,264626527.29925692,-0.01564877016272982
2019-06-18,178.50286865234375,175.91737060546876,171.81364517211915,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,104739852.75798428,261985702.1556278,264626527.29925692,-0.009979442237258083
2019-06-19,179.1731414794922,176.83090209960938,172.06644668579102,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,105133147.71034685,262378997.10799035,264626527.29925692,-0.008493215756577998
2019-06-20,180.83937072753903,177.87084045410157,172.44133987426756,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,106110838.47475341,263356687.87239692,264626527.29925692,-0.00479860972299269
2019-06-21,180.5712280273437,179.00653381347655,172.93545455932616,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,105953500.79638092,263199350.19402444,264626527.29925692,-0.005393174750082906
2019-06-24,180.57696533203125,179.93271484374998,173.43416442871094,관망,40,0.0,0.0,586768.4567130291,170.42497573946278,157245849.3976435,105956867.26579812,263202716.66344163,264626527.29925692,-0.00538045316297846
