Date,Close,WeeklyRSI,WeeklyMode,Action,BuyAmount,SellAmount,Shares,Cash,StockValue,TotalAsset
2024-03-20,438.9492492675781,70.42559260851695,과열,관망,0,0.0,0.0,133335815.51777318,0.0,133335815.51777318
2024-03-21,441.0264892578125,70.42559260851695,과열,관망,0,0.0,0.0,133335815.51777318,0.0,133335815.51777318
2024-03-22,441.5308837890625,70.4011103023038,과열,관망,0,0.0,0.0,133335815.51777318,0.0,133335815.51777318
2024-03-25,439.9285583496094,70.4011103023038,과열,관망,0,0.0,0.0,133335815.51777318,0.0,133335815.51777318
2024-03-26,438.5041809082031,70.4011103023038,과열,관망,0,0.0,0.0,133335815.51777318,0.0,133335815.51777318
2024-03-27,439.9977722167969,70.4011103023038,과열,관망,0,0.0,0.0,133335815.51777318,0.0,133335815.51777318
2024-03-28,439.1866760253906,70.4011103023038,과열,관망,0,0.0,0.0,133335815.51777318,0.0,133335815.51777318
2024-04-01,440.116455078125,67.67540812001297,상승,매수,200000,0.0,454.4251815454117,133135815.51777318,200000.0,133335815.51777318
2024-04-02,436.318115234375,67.67540812001297,상승,매수,200000,0.0,912.8063328587532,132935815.51777318,398273.93872693274,133334089.45650011
2024-04-03,437.2974243164063,67.67540812001297,상승,매수,200000,0.0,1370.160958975394,132735815.51777318,599167.858258837,133334983.37603202
2024-04-04,430.61083984375,67.67540812001297,상승,매수,200000,0.0,1834.6174507640617,132535815.51777318,790006.1612655122,133325821.67903869
2024-04-05,435.6851196289063,64.98006630280554,상승,매수,200000,0.0,2293.664572158406,132335815.51777318,999315.5235094193,133335131.0412826
2024-04-08,435.8137512207031,64.98006630280554,상승,매수,200000,0.0,2752.57620456974,132135815.51777318,1199610.561234384,133335426.07900757
2024-04-09,437.4259948730469,64.98006630280554,상승,매수,200000,0.0,3209.796402601285,131935815.51777318,1404048.3847477941,133339863.90252097
2024-04-10,433.60791015625,64.98006630280554,상승,매수,200000,0.0,3671.042600642115,131735815.51777318,1591793.1101589925,133327608.62793218
2024-04-11,440.5319213867188,64.98006630280554,상승,매수,200000,0.0,4125.039213124666,131535815.51777318,1817211.450353368,133353026.96812655
2024-04-12,433.509033203125,72.23233906899272,과열,전량매도,0,1788241.7612066537,0.0,133324057.27897984,0.0,133324057.27897984
2024-04-15,426.3773498535156,72.23233906899272,과열,관망,0,0.0,0.0,133324057.27897984,0.0,133324057.27897984
2024-04-16,426.4168701171875,72.23233906899272,과열,관망,0,0.0,0.0,133324057.27897984,0.0,133324057.27897984
2024-04-17,421.2140197753906,72.23233906899272,과열,관망,0,0.0,0.0,133324057.27897984,0.0,133324057.27897984
2024-04-18,418.8104553222656,72.23233906899272,과열,관망,0,0.0,0.0,133324057.27897984,0.0,133324057.27897984
2024-04-19,410.1455993652344,52.671614257704725,상승,매수,200000,0.0,487.6317100793763,133124057.27897984,200000.0,133324057.27897984
2024-04-22,414.2702941894531,52.671614257704725,상승,매수,200000,0.0,970.408300158839,132924057.27897984,402011.33199068933,133326068.61097053
2024-04-23,420.4524536132813,52.671614257704725,상승,매수,200000,0.0,1446.0863424231698,132724057.27897984,608010.5508084774,133332067.82978831
2024-04-24,421.8767700195313,52.671614257704725,상승,매수,200000,0.0,1920.158427479526,132524057.27897984,810070.2353108448,133334127.51429068
2024-04-25,419.8391723632813,52.671614257704725,상승,매수,200000,0.0,2396.5313177798685,132324057.27897984,1006157.7249993839,133330215.00397922
2024-04-26,426.3180236816406,54.71097158238353,상승,매수,200000,0.0,2865.664661645604,132124057.27897984,1221684.4950870713,133345741.77406691
2024-04-29,428.0489501953125,54.71097158238353,상승,매수,200000,0.0,3332.900943637986,131924057.27897984,1426644.7500292063,133350702.02900904
2024-04-30,419.9776306152344,54.71097158238353,상승,매수,200000,0.0,3809.1167832935785,131724057.27897984,1599743.8413843603,133323801.1203642
2024-05-01,416.9409484863281,54.71097158238353,상승,매수,200000,0.0,4288.801018497831,131524057.27897984,1788176.7645216158,133312234.04350145
2024-05-02,422.2625122070313,54.71097158238353,상승,매수,200000,0.0,4762.4400326614705,131324057.27897984,2010999.8924269688,133335057.1714068
2024-05-03,430.7493896484375,55.4605912795849,상승,매수,200000,0.0,5226.74713281368,131124057.27897984,2251418.1373062134,133375475.41628605
2024-05-06,435.467529296875,55.4605912795849,상승,매수,200000,0.0,5686.023626569549,130924057.27897984,2476078.6601858987,133400135.93916574
2024-05-07,435.5367431640625,55.4605912795849,상승,매수,200000,0.0,6145.227133826024,130724057.27897984,2676472.2118700133,133400529.49084985
2024-05-08,435.2796020507813,55.4605912795849,상승,매수,200000,0.0,6604.701915225653,130524057.27897984,2874892.021323455,133398949.3003033
2024-05-09,436.2291259765625,55.4605912795849,상승,매수,200000,0.0,7063.176574734623,130324057.27897984,3081163.3438146147,133405220.62279445
2024-05-10,437.2579040527344,56.00545162162066,상승,매수,200000,0.0,7520.572537497778,130124057.27897984,3288429.7850228325,133412487.06400266
2024-05-13,438.2667541503906,56.00545162162066,상승,매수,200000,0.0,7976.915616469655,129924057.27897984,3496016.915361718,133420074.19434156
2024-05-14,441.0858154296875,56.00545162162066,상승,매수,200000,0.0,8430.342122160318,129724057.27897984,3718504.3293043263,133442561.60828416
2024-05-15,447.9801025390625,56.00545162162066,상승,매수,200000,0.0,8876.790522137102,129524057.27897984,3976625.5283247572,133500682.80730459
2024-05-16,447.070068359375,56.00545162162066,상승,매수,200000,0.0,9324.147690855521,129324057.27897984,4168547.3455436863,133492604.62452352
2024-05-17,446.85247802734375,56.64433508106152,상승,매수,200000,0.0,9771.72269566004,129124057.27897984,4366518.501151725,133490575.78013156
2024-05-20,449.96826171875,56.64433508106152,상승,매수,200000,0.0,10216.19848876611,128924057.27897984,4596965.075363806,133521022.35434364
2024-05-21,450.84857177734375,56.64433508106152,상승,매수,200000,0.0,10659.806415062862,128724057.27897984,4805958.497654058,133530015.77663389
2024-05-22,450.7595520019531,56.64433508106152,상승,매수,200000,0.0,11103.501948772002,128524057.27897984,5005009.564081281,133529066.84306112
2024-05-23,448.7318115234375,56.64433508106152,상승,매수,200000,0.0,11549.202464902122,128324057.27897984,5182494.543726479,133506551.82270631
2024-05-24,452.9752502441406,62.177227277969855,상승,매수,200000,0.0,11990.72769148394,128124057.27897984,5431502.876659284,133555560.15563913
2024-05-28,454.68646240234375,62.177227277969855,상승,매수,200000,0.0,12430.591238208635,127924057.27897984,5652021.555670654,133576078.83465049
2024-05-29,451.4816284179688,62.177227277969855,상승,매수,200000,0.0,12873.577148179806,127724057.27897984,5812183.5744245695,133536240.8534044
2024-05-30,446.6447448730469,62.177227277969855,상승,매수,200000,0.0,13321.360318799774,127524057.27897984,5949915.580952256,133473972.8599321
2024-05-31,445.8138732910156,56.263941510932064,상승,매수,200000,0.0,13769.97803121772,127324057.27897984,6138847.241229366,133462904.52020921
2024-06-03,448.2075805664063,56.263941510932064,상승,매수,200000,0.0,14216.199846001078,127124057.27897984,6371808.5378246615,133495865.8168045
2024-06-04,449.4341125488281,56.263941510932064,상승,매수,200000,0.0,14661.203895350518,126924057.27897984,6589245.161604282,133513302.44058412
2024-06-05,458.4945983886719,56.263941510932064,상승,매수,200000,0.0,15097.414050721765,126724057.27897984,6922082.791893167,133646140.070873
2024-06-06,458.33636474609375,56.263941510932064,상승,매수,200000,0.0,15533.77480099912,126524057.27897984,7119693.873074412,133643751.15205425
2024-06-07,457.9308166503906,57.522793265412616,상승,매수,200000,0.0,15970.521996706393,126324057.27897984,7313394.180284786,133637451.45926462
2024-06-10,459.7804870605469,57.522793265412616,상승,매수,200000,0.0,16405.51218360761,126124057.27897984,7542934.382256843,133666991.66123667
2024-06-11,462.9358215332031,57.522793265412616,상승,매수,200000,0.0,16837.537511303395,125924057.27897984,7794699.260391362,133718756.53937119
2024-06-12,468.9992065429688,57.522793265412616,상승,매수,200000,0.0,17263.977465166467,125724057.27897984,8096791.7329387665,133820849.0119186
2024-06-13,471.5413208007813,57.522793265412616,상승,매수,200000,0.0,17688.11844958827,125524057.27897984,8340678.7361995205,133864736.01517937
2024-06-14,473.9844970703125,65.80961398275618,상승,매수,200000,0.0,18110.073178564,125324057.27897984,8583893.927448213,133907951.20642805
2024-06-17,479.7907409667969,65.80961398275618,상승,매수,200000,0.0,18526.92157292232,125124057.27897984,8889045.429306135,134013102.70828597
2024-06-18,479.9390869140625,65.80961398275618,상승,매수,200000,0.0,18943.64112224257,124924057.27897984,9091793.823036786,134015851.10201663
2024-06-20,476.23974609375,65.80961398275618,상승,매수,200000,0.0,19363.597670683677,124724057.27897984,9221714.838147923,133945772.11712776
2024-06-21,474.9637451171875,68.7672904156821,상승,매수,200000,0.0,19784.68244200797,124524057.27897984,9397006.868610367,133921064.1475902
2024-06-24,469.5564880371094,68.7672904156821,상승,매수,200000,0.0,20210.616286168148,124324057.27897984,9490026.004398722,133814083.28337856
2024-06-25,474.9261169433594,68.7672904156821,상승,매수,200000,0.0,20631.73441984167,124124057.27897984,9798549.513822056,133922606.79280189
2024-06-26,475.9068908691406,68.7672904156821,상승,매수,200000,0.0,21051.984691138947,123924057.27897984,10018784.580984682,133942841.85996452
2024-06-27,477.1353759765625,68.7672904156821,상승,매수,200000,0.0,21471.152939962787,123724057.27897984,10244646.63065942,133968703.90963925
2024-06-28,474.6585998535156,64.94510453859203,상승,매수,200000,0.0,21892.508415375476,123524057.27897984,10391467.391723432,133915524.67070326
2024-07-01,477.4424743652344,64.94510453859203,상승,매수,200000,0.0,22311.407048694397,123324057.27897984,10652413.387898585,133976470.66687842
2024-07-02,482.45550537109375,64.94510453859203,상승,매수,200000,0.0,22725.953048840387,123124057.27897984,10964261.163218038,134088318.44219787
2024-07-03,486.477783203125,64.94510453859203,상승,매수,200000,0.0,23137.07151489476,122924057.27897984,11255671.260378173,134179728.539358
2024-07-05,491.5501708984375,70.88213466575505,과열,전량매도,0,11373031.45723589,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-08,492.71923828125,70.88213466575505,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-09,493.145263671875,70.88213466575505,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-10,498.2869873046875,70.88213466575505,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-11,487.3594970703125,70.88213466575505,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-12,490.22265625,72.13290498046896,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-15,491.5403442382813,72.13290498046896,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-16,491.7285461425781,72.13290498046896,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-17,477.2938537597656,72.13290498046896,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-18,475.03509521484375,72.13290498046896,과열,관망,0,0.0,0.0,134297088.73621574,0.0,134297088.73621574
2024-07-19,470.8245849609375,63.28649353471694,상승,매수,200000,0.0,424.7866538587683,134097088.73621574,200000.0,134297088.73621574
2024-07-22,477.83880615234375,63.28649353471694,상승,매수,200000,0.0,843.3378418847914,133897088.73621574,402979.5475493228,134300068.28376508
2024-07-23,476.1546020507813,63.28649353471694,상승,매수,200000,0.0,1263.3694852598778,133697088.73621574,601559.1944970175,134298647.93071276
2024-07-24,459.0747375488281,63.28649353471694,상승,매수,200000,0.0,1699.0283957629363,133497088.73621574,779981.0148728765,134277069.75108862
2024-07-25,454.0122375488281,63.28649353471694,상승,매수,200000,0.0,2139.54515601544,133297088.73621574,971379.6836193266,134268468.41983506
2024-07-26,458.6685791015625,68.77545164379566,상승,매수,200000,0.0,2575.5898495319634,133097088.73621574,1181342.1366332327,134278430.872849
2024-07-29,459.5899658203125,68.77545164379566,상승,매수,200000,0.0,3010.7603599303447,132897088.73621574,1383715.250913539,134280803.98712927
2024-07-30,453.2791442871094,68.77545164379566,상승,매수,200000,0.0,3451.989572702859,132697088.73621574,1564714.8796027761,134261803.61581853
2024-07-31,466.69329833984375,68.77545164379566,상승,매수,200000,0.0,3880.536545010914,132497088.73621574,1811020.399519445,134308109.13573518
2024-08-01,455.3893432617188,68.77545164379566,상승,매수,200000,0.0,4319.721174513887,132297088.73621574,1967154.9887356195,134264243.72495136
2024-08-02,444.5807189941406,57.182422824288736,상승,매수,200000,0.0,4769.583238825848,132097088.73621574,2120464.7456195974,134217553.48183534
2024-08-05,431.3250122070313,57.182422824288736,상승,매수,200000,0.0,5233.27070034501,131897088.73621574,2257240.5487090107,134154329.28492475
2024-08-06,435.4464111328125,57.182422824288736,상승,매수,200000,0.0,5692.569467969941,131697088.73621574,2478808.9449517345,134175897.68116747
2024-08-07,430.7305603027344,57.182422824288736,상승,매수,200000,0.0,6156.8968652631165,131497088.73621574,2651963.636500931,134149052.37271667
2024-08-08,443.9070129394531,57.182422824288736,상승,매수,200000,0.0,6607.441673455365,131297088.73621574,2933089.6964352326,134230178.43265098
2024-08-09,446.2252502441406,56.22281194189704,상승,매수,200000,0.0,7055.6458032991495,131097088.73621574,3148407.3142111837,134245496.05042693
2024-08-12,447.186279296875,56.22281194189704,상승,매수,200000,0.0,7502.8867166707905,130897088.73621574,3355187.9948139577,134252276.7310297
2024-08-13,458.28216552734375,56.22281194189704,상승,매수,200000,0.0,7939.299073607834,130697088.73621574,3638439.172222232,134335527.90843797
2024-08-14,458.4307861328125,56.22281194189704,상승,매수,200000,0.0,8375.569948186614,130497088.73621574,3839619.1156575494,134336707.85187328
2024-08-15,470.0121765136719,56.22281194189704,상승,매수,200000,0.0,8801.09083890801,130297088.73621574,4136619.8608896923,134433708.59710544
2024-08-16,470.6165466308594,61.72695774717999,상승,매수,200000,0.0,9226.065271770176,130097088.73621574,4341938.977191381,134439027.71340713
2024-08-19,476.7985534667969,61.72695774717999,상승,매수,200000,0.0,9645.529631604748,129897088.73621574,4598974.57577027,134496063.311986
2024-08-20,475.7979736328125,61.72695774717999,상승,매수,200000,0.0,10065.876104442705,129697088.73621574,4789323.453332787,134486412.18954852
2024-08-21,478.01708984375,61.72695774717999,상승,매수,200000,0.0,10484.2711874833,129497088.73621574,5011660.802173444,134508749.53838918
2024-08-22,470.4382019042969,61.72695774717999,상승,매수,200000,0.0,10909.40672960215,129297088.73621574,5132201.685716671,134429290.4219324
2024-08-23,475.5403137207031,60.427406496509526,상승,매수,200000,0.0,11329.980956916692,129097088.73621574,5387862.698701756,134484951.4349175
2024-08-26,470.9236450195313,60.427406496509526,상승,매수,200000,0.0,11754.678255757368,128897088.73621574,5535555.930233086,134432644.66644883
2024-08-27,472.3304443359375,60.427406496509526,상승,매수,200000,0.0,12178.110626883023,128697088.73621574,5752092.403567861,134449181.1397836
2024-08-28,466.970703125,60.427406496509526,상승,매수,200000,0.0,12606.403020092246,128497088.73621574,5886820.8821696,134383909.61838534
2024-08-29,466.287109375,60.427406496509526,상승,매수,200000,0.0,13035.323305424765,128297088.73621574,6078203.223855084,134375291.96007082
2024-08-30,471.8450012207031,56.98195309140707,상승,매수,200000,0.0,13459.191311830646,128097088.73621574,6350652.140960407,134447740.87717614
2024-09-03,457.5193481445313,56.98195309140707,상승,매수,200000,0.0,13896.33129467749,127897088.73621574,6357840.435541295,134254929.17175704
2024-09-04,456.3304748535156,56.98195309140707,상승,매수,200000,0.0,14334.610154015563,127697088.73621574,6541319.458421948,134238408.1946377
2024-09-05,456.7564697265625,56.98195309140707,상승,매수,200000,0.0,14772.480251662413,127497088.73621574,6747425.928854685,134244514.6650704
2024-09-06,444.521240234375,49.58381290927717,중립,관망,0,0.0,14772.480251662413,127497088.73621574,6566681.242806788,134063769.97902253
2024-09-09,450.2376098632813,49.58381290927717,중립,관망,0,0.0,14772.480251662413,127497088.73621574,6651126.200261009,134148214.93647675
2024-09-10,454.3985900878906,49.58381290927717,중립,관망,0,0.0,14772.480251662413,127497088.73621574,6712594.198456608,134209682.93467236
2024-09-11,464.2660827636719,49.58381290927717,중립,관망,0,0.0,14772.480251662413,127497088.73621574,6858361.53914301,134355450.27535874
2024-09-12,468.8233642578125,49.58381290927717,중립,관망,0,0.0,14772.480251662413,127497088.73621574,6925683.890016469,134422772.6262322
2024-09-13,470.9236450195313,53.83088081402203,상승,매수,200000,0.0,15197.17755050309,127297088.73621574,7156710.246091907,134453798.98230764
2024-09-16,468.8431396484375,53.83088081402203,상승,매수,200000,0.0,15623.7594562338,127097088.73621574,7325092.43657262,134422181.17278835
2024-09-17,469.0908203125,53.83088081402203,상승,매수,200000,0.0,16050.116126071773,126897088.73621574,7528962.1396898925,134426050.87590563
2024-09-18,467.0598754882813,53.83088081402203,상승,매수,200000,0.0,16478.32674851266,126697088.73621574,7696365.2394155385,134393453.97563127
2024-09-19,478.869140625,53.83088081402203,상승,매수,200000,0.0,16895.977382126195,126497088.73621574,8090962.168998208,134588050.90521395
2024-09-20,477.9576721191406,51.23728272023723,상승,매수,200000,0.0,17314.424478316225,126297088.73621574,8275562.017738689,134572650.75395444
2024-09-23,479.2246398925781,51.23728272023723,상승,매수,200000,0.0,17731.765289600116,126097088.73621574,8497498.835568331,134594587.57178408
2024-09-24,481.5361633300781,51.23728272023723,상승,매수,200000,0.0,18147.102735113855,125897088.73621574,8738486.226623492,134635574.96283925
2024-09-25,481.9826049804688,51.23728272023723,상승,매수,200000,0.0,18562.055469783823,125697088.73621574,8946587.849118367,134643676.58533412
2024-09-26,485.6038208007813,51.23728272023723,상승,매수,200000,0.0,18973.913843694867,125497088.73621574,9213805.058043066,134710893.7942588
2024-09-27,482.9052734375,52.41341484270345,상승,매수,200000,0.0,19388.07374419942,125297088.73621574,9362603.052869035,134659691.78908476
2024-09-30,484.2148742675781,52.41341484270345,상승,매수,200000,0.0,19801.11351358387,125097088.73621574,9587993.690338057,134685082.4265538
2024-10-01,477.4685363769531,52.41341484270345,상승,매수,200000,0.0,20219.989281854607,124897088.73621574,9654408.687964799,134551497.42418054
2024-10-02,478.1431884765625,52.41341484270345,상승,매수,200000,0.0,20638.274023371538,124697088.73621574,9868050.146187881,134565138.8824036
2024-10-03,477.7860412597656,52.41341484270345,상승,매수,200000,0.0,21056.871434615838,124497088.73621574,10060679.244060943,134557767.98027667
2024-10-04,483.4707336425781,52.67375975311733,상승,매수,200000,0.0,21470.546939838572,124297088.73621574,10380381.080711165,134677469.8169269
2024-10-07,478.2919921875,52.67375975311733,상승,매수,200000,0.0,21888.701546787535,124097088.73621574,10469190.669210622,134566279.40542635
2024-10-08,485.4351501464844,52.67375975311733,상승,매수,200000,0.0,22300.70302616052,123897088.73621574,10825545.12187639,134722633.85809213
2024-10-09,489.2547302246094,52.67375975311733,상승,매수,200000,0.0,22709.48803659503,123697088.73621574,11110724.442883296,134807813.17909902
2024-10-10,488.6991882324219,52.67375975311733,상승,매수,200000,0.0,23118.737744423237,123497088.73621574,11298108.368657887,134795197.10487363
2024-10-11,489.4630432128906,49.32187642843616,중립,관망,0,0.0,23118.737744423237,123497088.73621574,11315767.731626116,134812856.46784186
2024-10-14,493.57037353515625,49.32187642843616,중립,관망,0,0.0,23118.737744423237,123497088.73621574,11410724.024176292,134907812.76039204
2024-10-15,486.972900390625,49.32187642843616,중립,관망,0,0.0,23118.737744423237,123497088.73621574,11258198.772772,134755287.50898772
2024-10-16,487.0324096679688,49.32187642843616,중립,관망,0,0.0,23118.737744423237,123497088.73621574,11259574.552148271,134756663.28836402
2024-10-17,487.3696899414063,49.32187642843616,중립,관망,0,0.0,23118.737744423237,123497088.73621574,11267372.04633624,134764460.78255197
2024-10-18,490.5643310546875,50.11117616357632,상승,매수,200000,0.0,23526.43147048361,123297088.73621574,11541228.11642174,134838316.85263747
2024-10-21,491.5068054199219,50.11117616357632,상승,매수,200000,0.0,23933.343435474875,123097088.73621574,11763401.174988113,134860489.91120386
2024-10-22,492.0425109863281,50.11117616357632,상승,매수,200000,0.0,24339.81237979249,122897088.73621574,11976222.400289211,134873311.13650495
2024-10-23,484.5025634765625,50.11117616357632,상승,매수,200000,0.0,24752.60689333416,122697088.73621574,11992701.492548032,134689790.22876376
2024-10-24,488.4312744140625,50.11117616357632,상승,매수,200000,0.0,25162.081082389574,122497088.73621574,12289947.329981513,134787036.06619725
2024-10-25,491.4075927734375,57.61719244099269,상승,매수,200000,0.0,25569.075200797935,122297088.73621574,12564837.693867112,134861926.43008286
2024-10-28,491.4869689941406,57.61719244099269,상승,매수,200000,0.0,25976.003588765805,122097088.73621574,12766867.270423425,134863956.00663915
2024-10-29,496.2093811035156,57.61719244099269,상승,매수,200000,0.0,26379.059249574195,121897088.73621574,13089536.664324181,134986625.40053993
2024-10-30,492.4592590332031,57.61719244099269,상승,매수,200000,0.0,26785.184215916874,121697088.73621574,13190611.97203827,134887700.708254
2024-10-31,480.0281982421875,57.61719244099269,상승,매수,200000,0.0,27201.82640638064,121497088.73621574,13057643.718751656,134554732.4549674
2024-11-01,483.5798950195313,59.52408843198029,상승,매수,200000,0.0,27615.408530161698,121297088.73621574,13354256.357937064,134651345.0941528
2024-11-04,482.1711120605469,59.52408843198029,상승,매수,200000,0.0,28030.199037094608,121097088.73621574,13515352.240994377,134612440.9772101
2024-11-05,488.3221435546875,59.52408843198029,상승,매수,200000,0.0,28439.76473596733,120897088.73621574,13887766.878058577,134784855.61427432
2024-11-06,501.5865173339844,59.52408843198029,상승,매수,200000,0.0,28838.499536621526,120697088.73621574,14465002.547711713,135162091.28392744
2024-11-07,509.4836120605469,59.52408843198029,상승,매수,200000,0.0,29231.05387058945,120497088.73621574,14892742.910324343,135389831.64654008
2024-11-08,510.0789794921875,72.87081352969423,과열,전량매도,0,14910146.127791425,0.0,135407234.86400717,0.0,135407234.86400717
2024-11-11,509.7813720703125,72.87081352969423,과열,관망,0,0.0,0.0,135407234.86400717,0.0,135407234.86400717
2024-11-12,508.8586120605469,72.87081352969423,과열,관망,0,0.0,0.0,135407234.86400717,0.0,135407234.86400717
2024-11-13,508.203857421875,72.87081352969423,과열,관망,0,0.0,0.0,135407234.86400717,0.0,135407234.86400717
2024-11-14,504.6719970703125,72.87081352969423,과열,관망,0,0.0,0.0,135407234.86400717,0.0,135407234.86400717
2024-11-15,492.6477355957031,64.60023864515892,상승,매수,200000,0.0,405.9695915544251,135207234.86400717,200000.0,135407234.86400717
2024-11-18,496.0704345703125,64.60023864515892,상승,매수,200000,0.0,809.1381459820569,135007234.86400717,401389.5117047359,135408624.37571192
2024-11-19,499.4832458496094,64.60023864515892,상승,매수,200000,0.0,1209.5519770001617,134807234.86400717,604150.9474958528,135411385.81150302
2024-11-20,499.1955871582031,64.60023864515892,상승,매수,200000,0.0,1610.1965442699777,134607234.86400717,803803.0093569611,135411037.87336415
2024-11-21,500.9913330078125,64.60023864515892,상승,매수,200000,0.0,2009.4050471381925,134407234.86400717,1006694.5131183893,135413929.37712556
2024-11-22,501.7948913574219,60.84582053755844,상승,매수,200000,0.0,2407.974270230467,134207234.86400717,1208309.1873217644,135415544.05132893
2024-11-25,502.5885620117188,60.84582053755844,상승,매수,200000,0.0,2805.9140864480446,134007234.86400717,1410220.3258363483,135417455.18984354
2024-11-26,505.2870788574219,60.84582053755844,상승,매수,200000,0.0,3201.7286805046533,133807234.86400717,1617792.1322662241,135425026.9962734
2024-11-27,501.3087463378906,60.84582053755844,상승,매수,200000,0.0,3600.6844167869735,133607234.86400717,1805054.5909378566,135412289.45494503
2024-11-29,505.7136840820313,60.5701313909878,상승,매수,200000,0.0,3996.165113266522,133407234.86400717,2020915.3816301008,135428150.24563727
2024-12-02,511.2198181152344,60.5701313909878,상승,매수,200000,0.0,4387.386253200729,133207234.86400717,2242918.802362556,135450153.66636974
2024-12-03,512.7874145507812,60.5701313909878,상승,매수,200000,0.0,4777.411426059557,133007234.86400717,2449796.453414441,135457031.31742162
2024-12-04,519.126953125,60.5701313909878,상승,매수,200000,0.0,5162.673641392542,132807234.86400717,2680083.037434859,135487317.90144202
2024-12-05,517.6883544921875,60.5701313909878,상승,매수,200000,0.0,5549.006457776222,132607234.86400717,2872656.0221926947,135479890.88619986
2024-12-06,522.3214721679688,66.21558162010624,상승,매수,200000,0.0,5931.91240872224,132407234.86400717,3098365.222095242,135505600.08610243
2024-12-09,518.2538452148438,66.21558162010624,상승,매수,200000,0.0,6317.823679514817,132207234.86400717,3274236.4152979464,135481471.27930513
2024-12-10,516.4878540039062,66.21558162010624,상승,매수,200000,0.0,6705.054470034989,132007234.86400717,3463079.1942076706,135470314.05821484
2024-12-11,525.7342529296875,66.21558162010624,상승,매수,200000,0.0,7085.4748038547605,131807234.86400717,3725076.8026567064,135532311.6666639
2024-12-12,522.3413696289062,66.21558162010624,상승,매수,200000,0.0,7468.366168829525,131607234.86400717,3901036.6135166013,135508271.47752377
2024-12-13,526.3395385742188,80.91304937376513,과열,전량매도,0,3930896.403205038,0.0,135538131.2672122,0.0,135538131.2672122
2024-12-16,533.9191284179688,80.91304937376513,과열,관망,0,0.0,0.0,135538131.2672122,0.0,135538131.2672122
2024-12-17,531.56787109375,80.91304937376513,과열,관망,0,0.0,0.0,135538131.2672122,0.0,135538131.2672122
2024-12-18,512.3905029296875,80.91304937376513,과열,관망,0,0.0,0.0,135538131.2672122,0.0,135538131.2672122
2024-12-19,510.1086730957031,80.91304937376513,과열,관망,0,0.0,0.0,135538131.2672122,0.0,135538131.2672122
2024-12-20,514.5632934570312,68.5369298663615,상승,매수,200000,0.0,388.6791042872961,135338131.2672122,200000.0,135538131.2672122
2024-12-23,519.576416015625,68.5369298663615,상승,매수,200000,0.0,773.6080460851192,135138131.2672122,401948.4959857567,135540079.76319796
2024-12-24,526.621826171875,68.5369298663615,상승,매수,200000,0.0,1153.3872159950374,134938131.2672122,607398.8819706014,135545530.14918283
2024-12-26,526.2640380859375,68.5369298663615,상승,매수,200000,0.0,1533.424584171315,134738131.2672122,806986.2137662458,135545117.48097846
2024-12-27,519.2683715820312,67.90185269970144,상승,매수,200000,0.0,1918.5818765183708,134538131.2672122,996258.8867664922,135534390.1539787
2024-12-30,512.3621826171875,67.90185269970144,상승,매수,200000,0.0,2308.9307484401506,134338131.2672122,1183008.797782732,135521140.06499493
2024-12-31,508.0097961425781,67.90185269970144,상승,매수,200000,0.0,2702.6239439624433,134138131.26721221,1372959.4388224112,135511090.70603463
2025-01-02,507.01611328125,67.90185269970144,상승,매수,200000,0.0,3097.0887247869864,133938131.26721221,1570273.8877286809,135508405.1549409
2025-01-03,515.3134155273438,64.16583072769379,상승,매수,200000,0.0,3485.2020437374176,133738131.26721221,1795971.3689612076,135534102.63617343
2025-01-06,521.2359008789062,64.16583072769379,상승,매수,200000,0.0,3868.9054679696333,133538131.26721221,2016612.4270124782,135554743.6942247
2025-01-07,511.9348449707031,64.16583072769379,상승,매수,200000,0.0,4259.580183638666,133338131.26721221,2180627.52095134,135518758.78816354
2025-01-08,512.0244140625,64.16583072769379,상승,매수,200000,0.0,4650.18655807531,133138131.26721221,2381009.0476798243,135519140.31489202
2025-01-10,503.9952392578125,58.2005426002134,상승,매수,200000,0.0,5047.015703315891,132938131.26721221,2543671.8869306296,135481803.15414286
2025-01-13,502.37548828125,58.2005426002134,상승,매수,200000,0.0,5445.124298709845,132738131.26721221,2735496.9783164575,135473628.24552867
2025-01-14,501.89849853515625,58.2005426002134,상승,매수,200000,0.0,5843.611244942442,132538131.26721221,2932899.7098597665,135471030.97707197
2025-01-15,513.4453125,58.2005426002134,상승,매수,200000,0.0,6233.136662997554,132338131.26721221,3200374.801787986,135538506.06900018
2025-01-16,509.84814453125,58.2005426002134,상승,매수,200000,0.0,6625.410327509716,132138131.26721221,3377953.16223901,135516084.42945123
